Intial Round
9,28,27,26,46,6,15,20,21,6,46,46,46,46,46,46,46,46,15,7,46,3,46,1,46,2,9,20,24,46,11,6,20,46,11,15,12,46,26,22,20,46,46,46,20,24
Sigmoid Round #1
8,28,27,26,46,5,7,21,22,5,46,46,46,46,46,46,46,46,16,13,46,11,46,9,46,10,2,21,1,46,15,12,21,46,15,7,3,46,26,23,21,46,46,46,21,24
Sigmoid Round #2
10,23,20,17,46,13,22,5,6,13,46,46,46,46,46,46,46,46,18,9,46,8,46,7,46,11,25,24,28,46,3,1,5,46,3,22,19,46,27,26,14,46,46,46,15,16
Sigmoid Round #3
10,22,21,20,46,3,6,27,28,3,46,46,46,46,46,46,46,46,14,13,46,12,46,11,46,1,9,18,16,46,25,23,27,46,25,6,4,46,20,15,8,46,46,46,8,17
Sigmoid Round #4
12,28,27,26,46,17,19,5,6,17,46,46,46,46,46,46,46,46,13,9,46,8,46,7,46,20,11,10,14,46,3,1,5,46,3,19,15,46,26,23,22,46,46,46,22,24
Sigmoid Round #5
10,22,21,20,46,3,6,27,28,3,46,46,46,46,46,46,46,46,14,13,46,12,46,11,46,1,9,18,16,46,25,23,27,46,25,6,4,46,20,15,8,46,46,46,8,17
Sigmoid Round #6
12,28,27,26,46,17,19,5,6,17,46,46,46,46,46,46,46,46,13,9,46,8,46,7,46,20,11,10,14,46,3,1,5,46,3,19,15,46,26,23,22,46,46,46,22,24
Sigmoid Round #7
10,22,21,20,46,3,6,27,28,3,46,46,46,46,46,46,46,46,14,13,46,12,46,11,46,1,9,18,16,46,25,23,27,46,25,6,4,46,20,15,8,46,46,46,8,17
Sigmoid Round #8
12,28,27,26,46,17,19,5,6,17,46,46,46,46,46,46,46,46,13,9,46,8,46,7,46,20,11,10,14,46,3,1,5,46,3,19,15,46,26,23,22,46,46,46,22,24
Sigmoid Round #9
10,22,21,20,46,3,6,27,28,3,46,46,46,46,46,46,46,46,14,13,46,12,46,11,46,1,9,18,16,46,25,23,27,46,25,6,4,46,20,15,8,46,46,46,8,17
Sigmoid Round #10
12,28,27,26,46,17,19,5,6,17,46,46,46,46,46,46,46,46,13,9,46,8,46,7,46,20,11,10,14,46,3,1,5,46,3,19,15,46,26,23,22,46,46,46,22,24
