Intial Round
9.0,9.0,9.0,9.0,9.0,9.0,9.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,26.0,27.0,46.0,6.0,15.0,20.0,21.0,6.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,15.0,15.0,7.0,46.0,3.0,46.0,1.0,1.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,46.0,2.0,2.0,2.0,2.0,2.0,9.0,20.0,20.0,24.0,24.0,46.0,11.0,6.0,46.0,20.0,20.0,46.0,11.0,11.0,11.0,11.0,46.0,46.0,46.0,15.0,46.0,12.0,46.0,12.0,12.0,26.0,12.0,22.0,12.0,12.0,46.0,12.0,12.0,46.0,12.0,26.0,26.0,26.0,26.0,20.0,46.0,46.0,46.0,12.0,46.0,46.0,46.0,46.0,20.0,20.0,20.0,20.0,20.0,20.0,24.0,24.0,24.0,20.0
Sigmoid Round #1
8.0,8.0,8.0,8.0,8.0,8.0,8.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,26.0,27.0,46.0,5.0,7.0,21.0,22.0,5.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,16.0,16.0,13.0,46.0,11.0,46.0,9.0,9.0,46.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,46.0,10.0,10.0,10.0,10.0,10.0,2.0,21.0,21.0,1.0,1.0,46.0,15.0,12.0,46.0,21.0,21.0,46.0,15.0,15.0,15.0,15.0,46.0,46.0,46.0,7.0,46.0,3.0,46.0,3.0,3.0,26.0,3.0,23.0,3.0,3.0,46.0,3.0,3.0,46.0,3.0,26.0,26.0,26.0,26.0,21.0,46.0,46.0,46.0,3.0,46.0,46.0,46.0,46.0,21.0,21.0,21.0,21.0,21.0,21.0,24.0,24.0,24.0,21.0
Sigmoid Round #2
10.0,10.0,10.0,10.0,10.0,10.0,10.0,23.0,23.0,23.0,23.0,20.0,20.0,20.0,17.0,20.0,46.0,13.0,22.0,5.0,6.0,13.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,18.0,18.0,9.0,46.0,8.0,46.0,7.0,7.0,46.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,11.0,11.0,11.0,11.0,11.0,11.0,46.0,46.0,11.0,11.0,11.0,11.0,11.0,25.0,24.0,24.0,28.0,28.0,46.0,3.0,1.0,46.0,5.0,5.0,46.0,3.0,3.0,3.0,3.0,46.0,46.0,46.0,22.0,46.0,19.0,46.0,19.0,19.0,27.0,19.0,26.0,19.0,19.0,46.0,19.0,19.0,46.0,19.0,17.0,17.0,17.0,17.0,14.0,46.0,46.0,46.0,19.0,46.0,46.0,46.0,46.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,15.0
Sigmoid Round #3
10.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,20.0,21.0,46.0,3.0,6.0,27.0,28.0,3.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,14.0,14.0,13.0,46.0,12.0,46.0,11.0,11.0,46.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,46.0,1.0,1.0,1.0,1.0,1.0,9.0,18.0,18.0,16.0,16.0,46.0,25.0,23.0,46.0,27.0,27.0,46.0,25.0,25.0,25.0,25.0,46.0,46.0,46.0,6.0,46.0,4.0,46.0,4.0,4.0,20.0,4.0,15.0,4.0,4.0,46.0,4.0,4.0,46.0,4.0,20.0,20.0,20.0,20.0,8.0,46.0,46.0,46.0,4.0,46.0,46.0,46.0,46.0,8.0,8.0,8.0,8.0,8.0,8.0,17.0,17.0,17.0,8.0
Sigmoid Round #4
12.0,12.0,12.0,12.0,12.0,12.0,12.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,26.0,27.0,46.0,17.0,19.0,5.0,6.0,17.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,13.0,13.0,9.0,46.0,8.0,46.0,7.0,7.0,46.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,20.0,20.0,20.0,46.0,46.0,20.0,20.0,20.0,20.0,20.0,11.0,10.0,10.0,14.0,14.0,46.0,3.0,1.0,46.0,5.0,5.0,46.0,3.0,3.0,3.0,3.0,46.0,46.0,46.0,19.0,46.0,15.0,46.0,15.0,15.0,26.0,15.0,23.0,15.0,15.0,46.0,15.0,15.0,46.0,15.0,26.0,26.0,26.0,26.0,22.0,46.0,46.0,46.0,15.0,46.0,46.0,46.0,46.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,24.0,24.0,22.0
Sigmoid Round #5
